"metab_identifier","expID","expDate","expName","expCage","expFileName","Date_Time_1","position","vo2","vco2","pup_ID","pup_no","cage","DOB_pup.dd.mm.yyyy","Exclude","Exclude_Notes","challenge_stat","challenge_dose","challenge_visit","group","sac_hpc","visit","vis.type","visit.name","temp","temp2","notes","hours_post_challenge","cage_expdate_vis_pup","avg_score","tube_content_status"
"20220919|22822|7|v10","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v10","09/20/2022 10:59:50",7,-0.020413237,0.007972172,"F4",7,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.65,"v10","monitor","36HPC",NA,NA,NA,34.42,"22822_190922_v10_7",NA,0
"20220919|22822|7|v11","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v11","09/21/2022 00:42:08",7,-0.028064405,-0.012100695,"F4",7,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.65,"v11","monitor","48HPC",NA,NA,NA,48.03,"22822_190922_v11_7",NA,0
"20220919|22822|7|v13","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v13","09/21/2022 10:00:59",7,0.002566162,0.000795378,"F4",7,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.65,"v13","monitor","56HPC",NA,NA,NA,57.4,"22822_190922_v13_7",NA,0
"20220919|22822|7|v14","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v14","09/22/2022 00:23:47",7,-0.01008697,0.0075285275,"F4",7,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.65,"v14","monitor","72HPC",NA,NA,NA,71.85,"22822_190922_v14_7",NA,0
"20220919|22822|7|v3","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v3","09/19/2022 02:26:45",7,-0.02002913,0.009879344,"F4",7,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.65,"v3","monitor","2HPC",NA,NA,NA,1.82,"22822_190922_v3_7",NA,0
"20220919|22822|7|v4","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v4","09/19/2022 08:25:18",7,-0.0187024455,0.007526618,"F4",7,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.65,"v4","monitor","8HPC",NA,NA,NA,7.87,"22822_190922_v4_7",NA,0
"20220919|22822|7|v8","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v8","09/20/2022 01:42:05",7,-0.04399904,0.003586525,"F4",7,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.65,"v8","monitor","24HPC",NA,NA,NA,25.13,"22822_190922_v8_7",NA,0
"20220919|22821|1|v1","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v1","09/18/2022 23:08:44",1,0.1418535,0.1422956,"F1",1,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.13,"v1","monitor","baseline",34.5,31.3,NA,-1.65,"22821_190922_v1_1",3,1
"20220919|22821|1|v10","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v10","09/20/2022 10:49:42",1,0.37617545,0.2689049,"F1",1,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.13,"v10","monitor","36HPC",33.6,33.1,NA,34.5,"22821_190922_v10_1",4,1
"20220919|22821|1|v11","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v11","09/21/2022 00:26:08",1,0.3035394,0.19620145,"F1",1,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.13,"v11","monitor","48HPC",34.8,31.3,NA,48.37,"22821_190922_v11_1",5,1
"20220919|22821|1|v13","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v13","09/21/2022 09:49:16",1,0.3343471,0.23045325,"F1",1,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.13,"v13","monitor","56HPC",34.2,31.4,NA,57.75,"22821_190922_v13_1",4,1
"20220919|22821|1|v14","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v14","09/22/2022 00:15:51",1,0.33485845,0.20354935,"F1",1,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.13,"v14","monitor","72HPC",33.7,32.2,NA,72.22,"22821_190922_v14_1",4,1
"20220919|22821|1|v3","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v3","09/19/2022 02:13:48",1,0.100182405,0.068229865,"F1",1,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.13,"v3","monitor","2HPC",31,29,NA,2.15,"22821_190922_v3_1",3,1
"20220919|22821|1|v4","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v4","09/19/2022 08:13:40",1,0.058525975,0.052665005,"F1",1,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.13,"v4","monitor","8HPC",29.2,30.2,"Last pups were on plastic",8.28,"22821_190922_v4_1",0,1
"20220919|22821|1|v8","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v8","09/20/2022 01:29:32",1,0.281739,0.19523405,"F1",1,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.13,"v8","monitor","24HPC",35,32.5,NA,25.45,"22821_190922_v8_1",3,1
"20220919|22821|2|v1","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v1","09/18/2022 23:08:44",2,0.1925034,0.1364191,"R1",2,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.13,"v1","monitor","baseline",34.8,28.5,NA,-1.65,"22821_190922_v1_2",3,1
"20220919|22821|2|v10","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v10","09/20/2022 10:49:42",2,0.101447395,0.06945757,"R1",2,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.13,"v10","monitor","36HPC",33.4,26.4,NA,34.5,"22821_190922_v10_2",4,1
"20220919|22821|2|v11","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v11","09/21/2022 00:23:08",2,0.1610283,0.100668515,"R1",2,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.13,"v11","monitor","48HPC",34.1,27.1,NA,48.37,"22821_190922_v11_2",4,1
"20220919|22821|2|v13","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v13","09/21/2022 09:46:16",2,0.2369348,0.16590945,"R1",2,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.13,"v13","monitor","56HPC",33.7,28.5,NA,57.75,"22821_190922_v13_2",4,1
"20220919|22821|2|v14","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v14","09/22/2022 00:12:51",2,0.2853985,0.2035785,"R1",2,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.13,"v14","monitor","72HPC",33.2,28.6,NA,72.22,"22821_190922_v14_2",4,1
"20220919|22821|2|v3","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v3","09/19/2022 02:13:48",2,0.10060283,0.07261107,"R1",2,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.13,"v3","monitor","2HPC",30.7,26.3,NA,2.15,"22821_190922_v3_2",3,1
"20220919|22821|2|v4","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v4","09/19/2022 08:13:40",2,0.047721705,0.04016288,"R1",2,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.13,"v4","monitor","8HPC",29.7,26.3,NA,8.28,"22821_190922_v4_2",0,1
"20220919|22821|2|v8","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v8","09/20/2022 01:32:32",2,0.065568655,0.048240045,"R1",2,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.13,"v8","monitor","24HPC",31.5,25.4,NA,25.45,"22821_190922_v8_2",2,1
"20220919|22821|3|v1","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v1","09/18/2022 23:11:44",3,0.20868745,0.1843713,"F2",3,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.1,"v1","monitor","baseline",33.8,31.3,NA,-1.68,"22821_190922_v1_3",4,1
"20220919|22821|3|v10","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v10","09/20/2022 10:49:42",3,0.30923805,0.2162795,"F2",3,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.1,"v10","monitor","36HPC",34.6,33.4,NA,34.47,"22821_190922_v10_3",4,1
"20220919|22821|3|v11","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v11","09/21/2022 00:26:08",3,0.3042924,0.20227855,"F2",3,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.1,"v11","monitor","48HPC",34.8,34.8,NA,48.33,"22821_190922_v11_3",4,1
"20220919|22821|3|v13","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v13","09/21/2022 09:49:16",3,0.37688855,0.2407265,"F2",3,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.1,"v13","monitor","56HPC",33.6,31.9,NA,57.72,"22821_190922_v13_3",4,1
"20220919|22821|3|v14","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v14","09/22/2022 00:12:51",3,0.34849625,0.21896645,"F2",3,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.1,"v14","monitor","72HPC",34.6,32.5,NA,72.18,"22821_190922_v14_3",3,1
"20220919|22821|3|v3","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v3","09/19/2022 02:13:48",3,0.103133705,0.070994715,"F2",3,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.1,"v3","monitor","2HPC",30.5,20.5,NA,2.12,"22821_190922_v3_3",3,1
"20220919|22821|3|v4","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v4","09/19/2022 08:13:40",3,0.05803968,0.051945455,"F2",3,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.1,"v4","monitor","8HPC",29.7,30.6,NA,8.25,"22821_190922_v4_3",2,1
"20220919|22821|3|v8","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v8","09/20/2022 01:32:32",3,0.25746505,0.17904925,"F2",3,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.1,"v8","monitor","24HPC",34.7,33.1,NA,25.42,"22821_190922_v8_3",3,1
"20220919|22821|4|v1","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v1","09/18/2022 23:11:44",4,0.212688,0.153191385,"R2",4,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.08,"v1","monitor","baseline",34.8,28.5,NA,-1.7,"22821_190922_v1_4",3,1
"20220919|22821|4|v10","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v10","09/20/2022 10:46:42",4,0.1725883,0.122042985,"R2",4,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.08,"v10","monitor","36HPC",31.9,28,NA,34.45,"22821_190922_v10_4",3,1
"20220919|22821|4|v11","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v11","09/21/2022 00:23:08",4,0.2510286,0.16862995,"R2",4,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.08,"v11","monitor","48HPC",35.7,28.7,NA,48.32,"22821_190922_v11_4",5,1
"20220919|22821|4|v13","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v13","09/21/2022 09:46:16",4,0.3132889,0.2165183,"R2",4,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.08,"v13","monitor","56HPC",34,28.6,NA,57.7,"22821_190922_v13_4",5,1
"20220919|22821|4|v14","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v14","09/22/2022 00:15:51",4,0.2765642,0.19242995,"R2",4,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.08,"v14","monitor","72HPC",35.2,27.4,NA,72.17,"22821_190922_v14_4",4,1
"20220919|22821|4|v3","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v3","09/19/2022 02:13:48",4,0.086728215,0.070836655,"R2",4,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.08,"v3","monitor","2HPC",30.2,25.4,NA,2.1,"22821_190922_v3_4",3,1
"20220919|22821|4|v4","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v4","09/19/2022 08:16:40",4,0.04425766,0.03458987,"R2",4,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.08,"v4","monitor","8HPC",29.6,26.3,NA,8.23,"22821_190922_v4_4",2,1
"20220919|22821|4|v8","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v8","09/20/2022 01:29:32",4,0.08237934,0.05495137,"R2",4,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.08,"v8","monitor","24HPC",34.5,26.4,NA,25.4,"22821_190922_v8_4",3,1
"20220919|22821|5|v1","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v1","09/18/2022 23:11:44",5,0.1689238,0.1602896,"F3",5,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.07,"v1","monitor","baseline",35.1,33.5,NA,-1.72,"22821_190922_v1_5",4,1
"20220919|22821|5|v10","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v10","09/20/2022 10:49:42",5,0.083798315,0.071250655,"F3",5,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.07,"v10","monitor","36HPC",30.5,31.4,NA,34.43,"22821_190922_v10_5",3,1
"20220919|22821|5|v11","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v11","09/21/2022 00:26:08",5,0.1543737,0.11260635,"F3",5,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.07,"v11","monitor","48HPC",34.7,32.5,NA,48.3,"22821_190922_v11_5",4,1
"20220919|22821|5|v13","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v13","09/21/2022 09:46:16",5,0.20762945,0.162671,"F3",5,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.07,"v13","monitor","56HPC",33.1,33.3,NA,57.68,"22821_190922_v13_5",4,1
"20220919|22821|5|v14","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v14","09/22/2022 00:12:51",5,0.23341235,0.17357945,"F3",5,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.07,"v14","monitor","72HPC",33.1,33.5,NA,72.15,"22821_190922_v14_5",5,1
"20220919|22821|5|v3","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v3","09/19/2022 02:10:48",5,0.08650492,0.075462795,"F3",5,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.07,"v3","monitor","2HPC",24.7,29.9,NA,2.08,"22821_190922_v3_5",1,1
"20220919|22821|5|v4","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v4","09/19/2022 08:16:40",5,0.0611137,0.052187255,"F3",5,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.07,"v4","monitor","8HPC",30.6,31.2,NA,8.22,"22821_190922_v4_5",3,1
"20220919|22821|5|v8","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v8","09/20/2022 01:29:32",5,0.062858125,0.051725165,"F3",5,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.07,"v8","monitor","24HPC",32,31,NA,25.38,"22821_190922_v8_5",3,1
"20220919|22821|6|v1","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v1","09/18/2022 23:08:44",6,0.2209077,0.19843045,"R3",6,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.05,"v1","monitor","baseline",34,28.3,NA,-1.73,"22821_190922_v1_6",2,1
"20220919|22821|6|v10","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v10","09/20/2022 10:49:42",6,0.2395481,0.171777,"R3",6,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.05,"v10","monitor","36HPC",33.3,27.3,NA,34.42,"22821_190922_v10_6",4,1
"20220919|22821|6|v11","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v11","09/21/2022 00:23:08",6,0.235825,0.2012974,"R3",6,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.05,"v11","monitor","48HPC",34.4,27.6,NA,48.28,"22821_190922_v11_6",4,1
"20220919|22821|6|v13","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v13","09/21/2022 09:46:16",6,0.25757355,0.2099259,"R3",6,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.05,"v13","monitor","56HPC",33.7,29.6,NA,57.67,"22821_190922_v13_6",4,1
"20220919|22821|6|v14","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v14","09/22/2022 00:12:51",6,0.2473306,0.2131504,"R3",6,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.05,"v14","monitor","72HPC",33.7,28.5,NA,72.13,"22821_190922_v14_6",3,1
"20220919|22821|6|v3","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v3","09/19/2022 02:13:48",6,0.0730653,0.068806705,"R3",6,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.05,"v3","monitor","2HPC",30.5,25.1,NA,2.07,"22821_190922_v3_6",2,1
"20220919|22821|6|v4","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v4","09/19/2022 08:16:40",6,0.0555484,0.042617715,"R3",6,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.05,"v4","monitor","8HPC",31.1,25.5,NA,8.2,"22821_190922_v4_6",1,1
"20220919|22821|6|v8","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v8","09/20/2022 01:29:32",6,0.16278555,0.14199575,"R3",6,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.05,"v8","monitor","24HPC",34,27.7,NA,25.37,"22821_190922_v8_6",3,1
"20220919|22821|7|v1","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v1","09/18/2022 23:08:44",7,0.14307335,0.16991685,"F4",7,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.03,"v1","monitor","baseline",33.4,33.4,NA,-1.75,"22821_190922_v1_7",3,1
"20220919|22821|7|v10","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v10","09/20/2022 10:46:42",7,0.05425074,0.061443455,"F4",7,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.03,"v10","monitor","36HPC",30.5,31.2,NA,34.4,"22821_190922_v10_7",3,1
"20220919|22821|7|v11","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v11","09/21/2022 00:23:08",7,0.079181495,0.078481295,"F4",7,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.03,"v11","monitor","48HPC",33.1,30,NA,48.27,"22821_190922_v11_7",3,1
"20220919|22821|7|v13","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v13","09/21/2022 09:49:16",7,0.12118557,0.13140755,"F4",7,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.03,"v13","monitor","56HPC",33.1,31.8,NA,57.65,"22821_190922_v13_7",3,1
"20220919|22821|7|v14","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v14","09/22/2022 00:15:51",7,0.14032295,0.1244911,"F4",7,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.03,"v14","monitor","72HPC",34.6,31.7,NA,72.12,"22821_190922_v14_7",4,1
"20220919|22821|7|v3","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v3","09/19/2022 02:10:48",7,0.067714165,0.06688772,"F4",7,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.03,"v3","monitor","2HPC",31.3,29.9,NA,2.05,"22821_190922_v3_7",3,1
"20220919|22821|7|v4","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v4","09/19/2022 08:13:40",7,0.03789915,0.0446489,"F4",7,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.03,"v4","monitor","8HPC",30.6,30.4,NA,8.18,"22821_190922_v4_7",2,1
"20220919|22821|7|v8","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v8","09/20/2022 01:32:32",7,0.010043795,0.041446265,"F4",7,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","30",73.03,"v8","monitor","24HPC",34.5,29.3,NA,25.35,"22821_190922_v8_7",1,1
"20220919|22821|8|v1","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v1","09/18/2022 23:08:44",8,0.23778985,0.2346925,"R4",8,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.02,"v1","monitor","baseline",34.5,29,NA,-1.77,"22821_190922_v1_8",4,1
"20220919|22821|8|v10","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v10","09/20/2022 10:46:42",8,0.3130076,0.2538436,"R4",8,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.02,"v10","monitor","36HPC",33.2,28.8,NA,34.38,"22821_190922_v10_8",4,1
"20220919|22821|8|v11","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v11","09/21/2022 00:23:08",8,0.2723267,0.26560585,"R4",8,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.02,"v11","monitor","48HPC",35.3,29.1,NA,48.25,"22821_190922_v11_8",5,1
"20220919|22821|8|v13","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v13","09/21/2022 09:46:16",8,0.2764723,0.2378768,"R4",8,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.02,"v13","monitor","56HPC",34,30,NA,57.63,"22821_190922_v13_8",4,1
"20220919|22821|8|v14","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v14","09/22/2022 00:12:51",8,0.2471024,0.23962155,"R4",8,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.02,"v14","monitor","72HPC",34.1,29.4,NA,72.1,"22821_190922_v14_8",4,1
"20220919|22821|8|v3","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v3","09/19/2022 02:13:48",8,0.050856825,0.06899866,"R4",8,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.02,"v3","monitor","2HPC",30.5,25.3,NA,2.03,"22821_190922_v3_8",2,1
"20220919|22821|8|v4","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v4","09/19/2022 08:13:40",8,0.039251895,0.05022283,"R4",8,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.02,"v4","monitor","8HPC",29.4,26,NA,8.17,"22821_190922_v4_8",3,1
"20220919|22821|8|v8","20220919","2022-09-19","Promethion30vsRT","22821","22821_190922_v8","09/20/2022 01:29:32",8,0.1774288,0.1838006,"R4",8,"22821","12.09.2022",NA,NA,"Yes",0.85,"v2","RT",73.02,"v8","monitor","24HPC",34,29.2,NA,25.33,"22821_190922_v8_8",3,1
"20220919|22822|1|v10","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v10","09/20/2022 10:59:50",1,0.004411593,0.013330304,"F1",1,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.88,"v10","monitor","36HPC",NA,NA,"WVP_A value not changing. Possible this file was also colelcted as V10 for v11",34.65,"22822_190922_v10_1",NA,0
"20220919|22822|1|v11","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v11","09/21/2022 00:42:08",1,-0.0099659575,-0.0064168995,"F1",1,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.88,"v11","monitor","48HPC",NA,NA,NA,48.27,"22822_190922_v11_1",NA,0
"20220919|22822|1|v13","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v13","09/21/2022 09:57:59",1,0.021294225,0.0156378965,"F1",1,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.88,"v13","monitor","56HPC",NA,NA,NA,57.63,"22822_190922_v13_1",NA,0
"20220919|22822|1|v14","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v14","09/22/2022 00:23:47",1,0.028838385,0.021873605,"F1",1,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.88,"v14","monitor","72HPC",NA,NA,NA,72.08,"22822_190922_v14_1",NA,0
"20220919|22822|1|v3","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v3","09/19/2022 02:26:45",1,0.048268355,0.043339255,"F1",1,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.88,"v3","monitor","2HPC",40.1,28.6,NA,2.05,"22822_190922_v3_1",3,1
"20220919|22822|1|v4","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v4","09/19/2022 08:25:18",1,0.07289674,0.063820565,"F1",1,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.88,"v4","monitor","8HPC",28.8,29.4,NA,8.1,"22822_190922_v4_1",1,1
"20220919|22822|1|v8","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v8","09/20/2022 01:42:05",1,0.03070979,0.0238411785,"F1",1,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.88,"v8","monitor","24HPC",NA,NA,NA,25.37,"22822_190922_v8_1",NA,0
"20220919|22822|2|v10","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v10","09/20/2022 11:02:50",2,0.025084735,0.021878689,"R1",2,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.82,"v10","monitor","36HPC",NA,NA,NA,34.58,"22822_190922_v10_2",NA,0
"20220919|22822|2|v11","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v11","09/21/2022 00:39:08",2,-0.01882921,-0.0052596975,"R1",2,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.82,"v11","monitor","48HPC",NA,NA,NA,48.2,"22822_190922_v11_2",NA,0
"20220919|22822|2|v13","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v13","09/21/2022 09:57:59",2,0.0219980995,0.0184868585,"R1",2,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.82,"v13","monitor","56HPC",NA,NA,NA,57.57,"22822_190922_v13_2",NA,0
"20220919|22822|2|v14","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v14","09/22/2022 00:26:47",2,0.0197994655,0.013799132,"R1",2,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.82,"v14","monitor","72HPC",NA,NA,NA,72.02,"22822_190922_v14_2",NA,0
"20220919|22822|2|v3","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v3","09/19/2022 02:26:45",2,0.055423785,0.046934135,"R1",2,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.82,"v3","monitor","2HPC",29.5,25.9,NA,1.98,"22822_190922_v3_2",1,1
"20220919|22822|2|v4","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v4","09/19/2022 08:28:18",2,0.06725281,0.04775763,"R1",2,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.82,"v4","monitor","8HPC",30.4,27.1,NA,8.03,"22822_190922_v4_2",1,1
"20220919|22822|2|v8","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v8","09/20/2022 01:45:05",2,0.0076003915,0.018187141,"R1",2,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.82,"v8","monitor","24HPC",NA,NA,NA,25.3,"22822_190922_v8_2",NA,0
"20220919|22822|3|v10","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v10","09/20/2022 10:59:50",3,-0.01005882,0.01177631,"F2",3,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.78,"v10","monitor","36HPC",NA,NA,NA,34.55,"22822_190922_v10_3",NA,0
